"recording_id","initial_time","final_time","species","total_time","min_code_n_ind"
"45","27","30","Emberiza calandra","0.67","1"
"45","27","30","Sylvia atricapilla","1.66","1"
"45","28","31","Emberiza calandra","0.99","1"
"45","28","31","Sylvia atricapilla","0.66","1"
"45","29","32","Emberiza calandra","1.99","1"
"45","30","33","Emberiza calandra","2.28","1"
"45","30","33","Emberiza citrinella","0.71","1"
"45","31","34","Emberiza calandra","1.29","1"
"45","31","34","Emberiza citrinella","0.87","1"
"45","32","35","Emberiza calandra","0.29","1"
"45","32","35","Emberiza citrinella","0.87","1"
"45","33","36","Emberiza calandra","0.59","1"
"45","33","36","Emberiza citrinella","0.16","1"
"45","33","36","Sylvia atricapilla","0.39","1"
"45","34","37","Emberiza calandra","1.59","1"
"45","34","37","Sylvia atricapilla","1.39","1"
"45","35","38","Emberiza calandra","1.82","1"
"45","35","38","Sylvia atricapilla","2.39","1"
"45","36","39","Emberiza calandra","1.24","1"
"45","36","39","Emberiza calandra","0.06","1"
"45","36","39","Sylvia atricapilla","3","1"
"45","37","40","Emberiza calandra","0.24","1"
"45","37","40","Emberiza calandra","1.06","1"
"45","37","40","Sylvia atricapilla","3","1"
"45","38","41","Emberiza calandra","2.06","1"
"45","38","41","Sylvia atricapilla","2.37","1"
"45","39","42","Emberiza calandra","2.62","1"
"45","39","42","Sylvia atricapilla","1.37","1"
"45","40","43","Emberiza calandra","1.62","1"
"45","40","43","Sylvia atricapilla","0.37","1"
"45","41","44","Emberiza calandra","0.62","1"
"45","42","45","Emberiza citrinella","0.53","1"
"45","43","46","Corvus corone","0.04","1"
"45","43","46","Emberiza citrinella","1.19","1"
"45","44","47","Corvus corone","0.54","1"
"45","44","47","Emberiza citrinella","1.19","1"
"45","45","48","Corvus corone","0.54","1"
"45","45","48","Emberiza calandra","0.08","1"
"45","45","48","Emberiza citrinella","0.66","1"
"45","46","49","Corvus corone","0.5","1"
"45","46","49","Emberiza calandra","1.08","1"
"45","47","50","Emberiza calandra","2.08","1"
"45","48","51","Emberiza calandra","2.95","1"
"45","48","51","Sylvia atricapilla","0.56","1"
"45","49","52","Emberiza calandra","1.95","1"
"45","49","52","Sylvia atricapilla","1.56","1"
"45","50","53","Corvus corone","0.61","1"
"45","50","53","Emberiza calandra","0.95","1"
"45","50","53","Emberiza calandra","0.64","1"
"45","50","53","Sylvia atricapilla","2.26","1"
"45","51","54","Corvus corone","1.61","1"
"45","51","54","Emberiza calandra","1.64","1"
"45","51","54","Sylvia atricapilla","1.7","1"
"45","52","55","Corvus corone","2.35","1"
"45","52","55","Emberiza calandra","1.87","1"
"45","52","55","Sylvia atricapilla","0.7","1"
"45","53","56","Corvus corone","1.74","1"
"45","53","56","Emberiza calandra","1.23","1"
"45","54","57","Corvus corone","0.74","1"
"45","54","57","Emberiza calandra","0.23","1"
"45","54","57","Sylvia atricapilla","0.88","1"
"45","55","58","Sylvia atricapilla","1.88","1"
"45","56","59","Emberiza calandra","0.56","1"
"45","56","59","Sylvia atricapilla","2.37","1"
"45","57","60","Emberiza calandra","1.56","1"
"45","57","60","Sylvia atricapilla","1.49","1"
"47","0","3","Emberiza calandra","1.75","4"
"47","0","3","Passer domesticus","0.29","1"
"47","0","3","Sylvia atricapilla","3","4"
"47","1","4","Emberiza calandra","0.75","4"
"47","1","4","Emberiza calandra","0.57","1"
"47","1","4","Passer domesticus","0.16","1"
"47","1","4","Sylvia atricapilla","3","4"
"47","1","4","Turdus merula","0.78","4"
"47","2","5","Emberiza calandra","0.9","1"
"47","2","5","Sylvia atricapilla","3","4"
"47","2","5","Turdus merula","1.78","4"
"47","3","6","Alauda arvensis","0.65","4"
"47","3","6","Emberiza calandra","0.9","1"
"47","3","6","Sylvia atricapilla","3","4"
"47","3","6","Turdus merula","1.84","4"
"47","4","7","Alauda arvensis","1.65","4"
"47","4","7","Emberiza calandra","0.33","1"
"47","4","7","Emberiza calandra","0.55","4"
"47","4","7","Sylvia atricapilla","3","4"
"47","4","7","Turdus merula","1.06","4"
"47","5","8","Alauda arvensis","2.65","4"
"47","5","8","Emberiza calandra","1.55","4"
"47","5","8","Streptopelia decaocto","0.33","1"
"47","5","8","Sylvia atricapilla","3","4"
"47","5","8","Turdus merula","0.06","4"
"47","6","9","Alauda arvensis","3","4"
"47","6","9","Emberiza calandra","2.55","4"
"47","6","9","Streptopelia decaocto","1.33","1"
"47","6","9","Sylvia atricapilla","3","4"
"47","7","10","Alauda arvensis","3","4"
"47","7","10","Emberiza calandra","3","4"
"47","7","10","Streptopelia decaocto","2.33","1"
"47","7","10","Sylvia atricapilla","3","4"
"47","8","11","Alauda arvensis","3","4"
"47","8","11","Emberiza calandra","3","4"
"47","8","11","Streptopelia decaocto","3","1"
"47","8","11","Sylvia atricapilla","3","4"
"47","9","12","Alauda arvensis","3","4"
"47","9","12","Emberiza calandra","2.31","4"
"47","9","12","Streptopelia decaocto","2.71","1"
"47","9","12","Sylvia atricapilla","3","4"
"47","10","13","Alauda arvensis","3","4"
"47","10","13","Emberiza calandra","1.31","4"
"47","10","13","Streptopelia decaocto","1.71","1"
"47","10","13","Sylvia atricapilla","3","4"
"47","11","14","Alauda arvensis","3","4"
"47","11","14","Emberiza calandra","0.31","4"
"47","11","14","Streptopelia decaocto","0.71","1"
"47","11","14","Sylvia atricapilla","3","4"
"47","12","15","Alauda arvensis","2.98","4"
"47","12","15","Emberiza calandra","0.6","4"
"47","12","15","Sylvia atricapilla","3","4"
"47","13","16","Alauda arvensis","1.98","4"
"47","13","16","Emberiza calandra","1.6","4"
"47","13","16","Sylvia atricapilla","3","4"
"47","14","17","Alauda arvensis","0.98","4"
"47","14","17","Emberiza calandra","1.92","4"
"47","14","17","Sylvia atricapilla","3","4"
"47","15","18","Emberiza calandra","1.32","4"
"47","15","18","Emberiza calandra","0.21","4"
"47","15","18","Sylvia atricapilla","3","4"
"47","16","19","Emberiza calandra","0.32","4"
"47","16","19","Emberiza calandra","1.21","4"
"47","16","19","Sylvia atricapilla","3","4"
"47","17","20","Emberiza calandra","2.19","4"
"47","17","20","Sylvia atricapilla","3","4"
"47","18","21","Emberiza calandra","1.98","4"
"47","18","21","Sylvia atricapilla","3","4"
"47","19","22","Emberiza calandra","0.98","4"
"47","19","22","Sylvia atricapilla","3","4"
"47","20","23","Streptopelia decaocto","0.39","1"
"47","20","23","Sylvia atricapilla","3","4"
"47","21","24","Emberiza calandra","0.44","4"
"47","21","24","Streptopelia decaocto","1.39","1"
"47","21","24","Sylvia atricapilla","3","4"
"47","22","25","Emberiza calandra","1.44","4"
"47","22","25","Streptopelia decaocto","2.39","1"
"47","22","25","Sylvia atricapilla","3","4"
"47","23","26","Emberiza calandra","2.44","4"
"47","23","26","Streptopelia decaocto","3","1"
"47","23","26","Sylvia atricapilla","3","4"
"47","24","27","Emberiza calandra","3","4"
"47","24","27","Streptopelia decaocto","3","1"
"47","24","27","Sylvia atricapilla","3","4"
"47","25","28","Emberiza calandra","3","4"
"47","25","28","Streptopelia decaocto","3","1"
"47","25","28","Sylvia atricapilla","3","4"
"47","26","29","Alauda arvensis","0.14","1"
"47","26","29","Emberiza calandra","2.35","4"
"47","26","29","Streptopelia decaocto","3","1"
"47","26","29","Sylvia atricapilla","3","4"
"47","27","30","Alauda arvensis","0.3","1"
"47","27","30","Emberiza calandra","1.35","4"
"47","27","30","Streptopelia decaocto","3","1"
"47","27","30","Sylvia atricapilla","2.76","4"
"47","28","31","Alauda arvensis","0.3","1"
"47","28","31","Emberiza calandra","0.35","4"
"47","28","31","Emberiza calandra","0.16","4"
"47","28","31","Parus major","0.99","4"
"47","28","31","Streptopelia decaocto","3","1"
"47","28","31","Sylvia atricapilla","1.76","4"
"47","29","32","Alauda arvensis","0.16","1"
"47","29","32","Emberiza calandra","1.16","4"
"47","29","32","Parus major","1.99","4"
"47","29","32","Streptopelia decaocto","3","1"
"47","29","32","Sylvia atricapilla","0.76","4"
"47","30","33","Emberiza calandra","2.16","4"
"47","30","33","Parus major","2.99","4"
"47","30","33","Streptopelia decaocto","3","1"
"47","31","34","Emberiza calandra","3","4"
"47","31","34","Parus major","3","4"
"47","31","34","Streptopelia decaocto","2.98","1"
"47","31","34","Sylvia atricapilla","0.62","4"
"47","32","35","Emberiza calandra","2.28","4"
"47","32","35","Parus major","3","4"
"47","32","35","Streptopelia decaocto","1.98","1"
"47","32","35","Sylvia atricapilla","1.62","4"
"47","33","36","Emberiza calandra","1.28","4"
"47","33","36","Parus major","2.19","4"
"47","33","36","Streptopelia decaocto","0.98","1"
"47","33","36","Sylvia atricapilla","2.62","4"
"47","34","37","Emberiza calandra","0.28","4"
"47","34","37","Emberiza calandra","0.19","4"
"47","34","37","Parus major","1.19","4"
"47","34","37","Sylvia atricapilla","3","4"
"47","35","38","Emberiza calandra","1.19","4"
"47","35","38","Parus major","0.19","4"
"47","35","38","Sylvia atricapilla","2.3","4"
"47","36","39","Emberiza calandra","2.19","4"
"47","36","39","Sylvia atricapilla","1.3","4"
"47","37","40","Emberiza calandra","3","4"
"47","37","40","Sylvia atricapilla","0.3","4"
"47","38","41","Emberiza calandra","3","4"
"47","38","41","Sylvia atricapilla","0.33","4"
"47","39","42","Emberiza calandra","3","4"
"47","39","42","Sylvia atricapilla","1.33","4"
"47","40","43","Emberiza calandra","3","4"
"47","40","43","Sylvia atricapilla","2.33","4"
"47","41","44","Emberiza calandra","2","4"
"47","41","44","Sylvia atricapilla","3","4"
"47","42","45","Emberiza calandra","1","4"
"47","42","45","Sylvia atricapilla","3","4"
"47","43","46","Emberiza calandra","0","4"
"47","43","46","Sylvia atricapilla","3","4"
"47","44","47","Emberiza calandra","0.79","4"
"47","44","47","Sylvia atricapilla","3","4"
"47","45","48","Emberiza calandra","1.79","4"
"47","45","48","Sylvia atricapilla","3","4"
"47","46","49","Emberiza calandra","2.6","4"
"47","46","49","Sylvia atricapilla","3","4"
"47","47","50","Emberiza calandra","1.8","4"
"47","47","50","Sylvia atricapilla","3","4"
"47","48","51","Emberiza calandra","0.8","4"
"47","48","51","Sylvia atricapilla","3","4"
"47","49","52","Sylvia atricapilla","3","4"
"47","50","53","Sylvia atricapilla","3","4"
"47","51","54","Emberiza calandra","0.98","4"
"47","51","54","Sylvia atricapilla","3","4"
"47","52","55","Emberiza calandra","1.83","4"
"47","52","55","Sylvia atricapilla","3","4"
"47","53","56","Emberiza calandra","1.83","4"
"47","53","56","Sylvia atricapilla","3","4"
"47","54","57","Emberiza calandra","0.85","4"
"47","54","57","Sylvia atricapilla","3","4"
"47","55","58","Emberiza calandra","0.92","4"
"47","55","58","Sylvia atricapilla","3","4"
"47","56","59","Emberiza calandra","1.92","4"
"47","56","59","Sylvia atricapilla","3","4"
"47","57","60","Emberiza calandra","2.03","4"
"47","57","60","Sylvia atricapilla","2.97","4"
"48","0","3","Curruca communis","1.02","4"
"48","0","3","Emberiza calandra","1.02","4"
"48","1","4","Curruca communis","1.4","4"
"48","1","4","Emberiza calandra","1.92","4"
"48","2","5","Curruca communis","1.39","4"
"48","2","5","Emberiza calandra","1.9","4"
"48","2","5","Sylvia atricapilla","0.07","1"
"48","3","6","Curruca communis","0.39","4"
"48","3","6","Emberiza calandra","0.9","4"
"48","3","6","Sylvia atricapilla","1.07","1"
"48","4","7","Curruca communis","0.17","1"
"48","4","7","Sylvia atricapilla","1.85","1"
"48","5","8","Curruca communis","0.96","1"
"48","5","8","Sylvia atricapilla","1.77","1"
"48","6","9","Curruca communis","0.96","1"
"48","6","9","Sylvia atricapilla","0.77","1"
"48","7","10","Curruca communis","0.79","1"
"48","9","12","Emberiza calandra","0.94","1"
"48","10","13","Emberiza calandra","1.74","1"
"48","11","14","Emberiza calandra","1.74","1"
"48","11","14","Sylvia atricapilla","0.64","4"
"48","12","15","Emberiza calandra","0.8","1"
"48","12","15","Sylvia atricapilla","1.64","4"
"48","13","16","Sylvia atricapilla","2.64","4"
"48","14","17","Sylvia atricapilla","2.22","4"
"48","15","18","Sylvia atricapilla","1.22","4"
"48","16","19","Sylvia atricapilla","0.22","4"
"48","19","22","Emberiza calandra","0.75","4"
"48","20","23","Emberiza calandra","1.51","4"
"48","21","24","Emberiza calandra","1.51","4"
"48","22","25","Emberiza calandra","0.76","4"
"48","27","30","Passer domesticus","0.44","4"
"48","28","31","Passer domesticus","1.44","4"
"48","29","32","Emberiza calandra","0.01","1"
"48","29","32","Passer domesticus","2.44","4"
"48","30","33","Emberiza calandra","1.01","1"
"48","30","33","Passer domesticus","3","4"
"48","31","34","Emberiza calandra","1.27","1"
"48","31","34","Passer domesticus","3","4"
"48","32","35","Emberiza calandra","1.26","1"
"48","32","35","Passer domesticus","3","4"
"48","33","36","Emberiza calandra","0.26","1"
"48","33","36","Passer domesticus","3","4"
"48","34","37","Passer domesticus","3","4"
"48","35","38","Passer domesticus","3","4"
"48","35","38","Sylvia atricapilla","0.17","1"
"48","36","39","Passer domesticus","3","4"
"48","36","39","Sylvia atricapilla","1.17","1"
"48","37","40","Passer domesticus","3","4"
"48","37","40","Sylvia atricapilla","1.97","1"
"48","38","41","Emberiza calandra","0.28","4"
"48","38","41","Passer domesticus","3","4"
"48","38","41","Sylvia atricapilla","1.79","1"
"48","39","42","Emberiza calandra","1.28","4"
"48","39","42","Passer domesticus","3","4"
"48","39","42","Sylvia atricapilla","0.79","1"
"48","40","43","Emberiza calandra","1.48","4"
"48","40","43","Passer domesticus","3","4"
"48","41","44","Emberiza calandra","1.2","4"
"48","41","44","Passer domesticus","3","4"
"48","41","44","Sylvia atricapilla","0.15","4"
"48","42","45","Emberiza calandra","0.2","4"
"48","42","45","Passer domesticus","3","4"
"48","42","45","Sylvia atricapilla","1.15","4"
"48","43","46","Passer domesticus","3","4"
"48","43","46","Sylvia atricapilla","1.8","4"
"48","44","47","Passer domesticus","3","4"
"48","44","47","Sylvia atricapilla","1.65","4"
"48","45","48","Passer domesticus","3","4"
"48","45","48","Sylvia atricapilla","0.65","4"
"48","46","49","Emberiza calandra","0.99","4"
"48","46","49","Passer domesticus","3","4"
"48","47","50","Emberiza calandra","1.92","4"
"48","47","50","Passer domesticus","3","4"
"48","48","51","Emberiza calandra","1.92","4"
"48","48","51","Passer domesticus","3","4"
"48","49","52","Emberiza calandra","0.94","4"
"48","49","52","Passer domesticus","3","4"
"48","50","53","Passer domesticus","3","4"
"48","51","54","Passer domesticus","3","4"
"48","52","55","Passer domesticus","3","4"
"48","52","55","Sylvia atricapilla","0.9","1"
"48","53","56","Passer domesticus","3","4"
"48","53","56","Sylvia atricapilla","1.9","1"
"48","54","57","Passer domesticus","3","4"
"48","54","57","Sylvia atricapilla","1.93","1"
"48","55","58","Emberiza calandra","0.19","4"
"48","55","58","Passer domesticus","3","4"
"48","55","58","Sylvia atricapilla","1.03","1"
"48","56","59","Emberiza calandra","1.19","4"
"48","56","59","Passer domesticus","3","4"
"48","56","59","Sylvia atricapilla","0.03","1"
"48","57","60","Emberiza calandra","1.92","4"
"48","57","60","Passer domesticus","2.94","4"
"49","0","3","Sylvia atricapilla","2.08","1"
"49","1","4","Chloris chloris","0.11","4"
"49","1","4","Sylvia atricapilla","1.08","1"
"49","1","4","Turdus merula","0.42","1"
"49","2","5","Chloris chloris","0.56","4"
"49","2","5","Sylvia atricapilla","0.08","1"
"49","2","5","Turdus merula","1.42","1"
"49","3","6","Chloris chloris","0.56","4"
"49","3","6","Turdus merula","2.19","1"
"49","4","7","Chloris chloris","0.45","4"
"49","4","7","Chloris chloris","0.21","1"
"49","4","7","Turdus merula","1.77","1"
"49","5","8","Chloris chloris","0.85","1"
"49","5","8","Turdus merula","0.77","1"
"49","6","9","Chloris chloris","0.85","1"
"49","7","10","Chloris chloris","0.64","1"
"49","7","10","Turdus merula","0.02","4"
"49","8","11","Fringilla coelebs","0.96","4"
"49","8","11","Turdus merula","1.02","4"
"49","9","12","Fringilla coelebs","1.96","4"
"49","9","12","Sylvia atricapilla","0.86","4"
"49","9","12","Turdus merula","2.02","4"
"49","10","13","Fringilla coelebs","2.09","4"
"49","10","13","Sylvia atricapilla","1.86","4"
"49","10","13","Turdus merula","2.66","4"
"49","11","14","Fringilla coelebs","1.14","4"
"49","11","14","Sylvia atricapilla","2.86","4"
"49","11","14","Turdus merula","1.66","4"
"49","12","15","Chloris chloris","0.85","1"
"49","12","15","Fringilla coelebs","0.14","4"
"49","12","15","Sylvia atricapilla","2.31","4"
"49","12","15","Turdus merula","0.66","4"
"49","13","16","Chloris chloris","1.85","1"
"49","13","16","Sylvia atricapilla","1.31","4"
"49","13","16","Turdus merula","0.38","1"
"49","14","17","Chloris chloris","2.56","1"
"49","14","17","Sylvia atricapilla","0.31","4"
"49","14","17","Turdus merula","1.38","1"
"49","15","18","Chloris chloris","1.71","1"
"49","15","18","Sylvia atricapilla","0.06","4"
"49","15","18","Turdus merula","2","1"
"49","16","19","Chloris chloris","0.71","1"
"49","16","19","Fringilla coelebs","0.15","4"
"49","16","19","Sylvia atricapilla","1.06","4"
"49","16","19","Turdus merula","1.62","1"
"49","17","20","Fringilla coelebs","1.08","4"
"49","17","20","Sylvia atricapilla","2.06","4"
"49","17","20","Turdus merula","0.62","1"
"49","18","21","Fringilla coelebs","1.08","4"
"49","18","21","Sylvia atricapilla","3","4"
"49","19","22","Fringilla coelebs","0.92","4"
"49","19","22","Sylvia atricapilla","2.43","4"
"49","19","22","Sylvia atricapilla","0.24","1"
"49","20","23","Sylvia atricapilla","1.43","4"
"49","20","23","Sylvia atricapilla","1.24","1"
"49","21","24","Cyanistes caeruleus","0.22","1"
"49","21","24","Sylvia atricapilla","0.43","4"
"49","21","24","Sylvia atricapilla","1.92","1"
"49","22","25","Cyanistes caeruleus","1.08","1"
"49","22","25","Streptopelia decaocto","0.08","1"
"49","22","25","Sylvia atricapilla","1.68","1"
"49","23","26","Cyanistes caeruleus","1.08","1"
"49","23","26","Streptopelia decaocto","1.08","1"
"49","23","26","Sylvia atricapilla","0.68","1"
"49","24","27","Cyanistes caeruleus","0.86","1"
"49","24","27","Streptopelia decaocto","1.31","1"
